Datum;Tid (UTC);Global Irradians (svenska stationer);Kvalitet;Solskenstid;Kvalitet
2025-04-04;05:00:00;11.09;G;668;G
2025-04-04;06:00:00;99.27;G;3600;G
2025-04-04;07:00:00;250.14;G;3600;G
2025-04-04;08:00:00;386.08;G;3600;G
2025-04-04;09:00:00;505.33;G;3600;G
2025-04-04;10:00:00;559.74;G;3600;G
2025-04-04;11:00:00;549.84;G;3600;G
2025-04-04;12:00:00;525.82;G;3600;G
2025-04-04;13:00:00;581.89;G;3600;G
2025-04-04;14:00:00;453.29;G;3566;G
2025-04-04;15:00:00;401.15;G;3600;G
2025-04-04;16:00:00;291.87;G;3600;G
2025-04-04;17:00:00;143.57;G;3545;G
2025-04-04;18:00:00;30.14;G;1677;G
2025-04-04;19:00:00;0.19;G;0;G
2025-04-04;20:00:00;0.00;G;0;G
2025-04-04;21:00:00;0.00;G;0;G
2025-04-04;22:00:00;0.00;G;0;G
2025-04-04;23:00:00;0.00;G;0;G
2025-04-05;00:00:00;0.00;G;0;G
2025-04-05;01:00:00;0.00;G;0;G
2025-04-05;02:00:00;0.00;G;0;G
2025-04-05;03:00:00;0.00;G;0;G
2025-04-05;04:00:00;0.04;G;0;G
2025-04-05;05:00:00;12.40;G;682;G
2025-04-05;06:00:00;119.62;G;1909;G
2025-04-05;07:00:00;266.36;G;3600;G
2025-04-05;08:00:00;400.58;G;3600;G
2025-04-05;09:00:00;528.02;G;3600;G
2025-04-05;10:00:00;593.86;G;3516;G
2025-04-05;11:00:00;646.62;G;3439;G
2025-04-05;12:00:00;714.45;G;3513;G
2025-04-05;13:00:00;556.96;G;2849;G
2025-04-05;14:00:00;514.77;G;3052;G
2025-04-05;15:00:00;411.71;G;2877;G
2025-04-05;16:00:00;295.03;G;3075;G
2025-04-05;17:00:00;168.66;G;3275;G
2025-04-05;18:00:00;40.20;G;2578;G
2025-04-05;19:00:00;0.32;G;0;G
2025-04-05;20:00:00;0.00;G;0;G
2025-04-05;21:00:00;0.00;G;0;G
2025-04-05;22:00:00;0.00;G;0;G
2025-04-05;23:00:00;0.00;G;0;G
2025-04-06;00:00:00;0.00;G;0;G
2025-04-06;01:00:00;0.00;G;0;G
2025-04-06;02:00:00;0.00;G;0;G
2025-04-06;03:00:00;0.00;G;0;G
2025-04-06;04:00:00;0.14;G;0;G
2025-04-06;05:00:00;15.39;G;1333;G
2025-04-06;06:00:00;117.40;G;3600;G
2025-04-06;07:00:00;259.34;G;3600;G
2025-04-06;08:00:00;413.99;G;3600;G
2025-04-06;09:00:00;534.37;G;3600;G
2025-04-06;10:00:00;577.41;G;3580;G
2025-04-06;11:00:00;524.45;G;1805;G
2025-04-06;12:00:00;698.04;G;3243;G
2025-04-06;13:00:00;473.22;G;1605;G
2025-04-06;14:00:00;366.87;G;786;G
2025-04-06;15:00:00;241.73;G;0;G
2025-04-06;16:00:00;171.63;G;0;G
2025-04-06;17:00:00;82.94;G;0;G
2025-04-06;18:00:00;20.54;G;0;G
2025-04-06;19:00:00;0.51;G;0;G
2025-04-06;20:00:00;0.00;G;0;G
2025-04-06;21:00:00;0.00;G;0;G
2025-04-06;22:00:00;0.00;G;0;G
2025-04-06;23:00:00;0.00;G;0;G
2025-04-07;00:00:00;0.00;G;0;G
2025-04-07;01:00:00;0.00;G;0;G
2025-04-07;02:00:00;0.00;G;0;G
2025-04-07;03:00:00;0.00;G;0;G
2025-04-07;04:00:00;0.00;G;0;G
2025-04-07;05:00:00;9.73;G;240;G
2025-04-07;06:00:00;75.62;G;1278;G
2025-04-07;07:00:00;135.23;G;1341;G
2025-04-07;08:00:00;201.77;G;1505;G
2025-04-07;09:00:00;341.40;G;3381;G
2025-04-07;10:00:00;472.07;G;2622;G
2025-04-07;11:00:00;350.63;G;1014;G
2025-04-07;12:00:00;381.50;G;880;G
2025-04-07;13:00:00;460.88;G;1607;G
2025-04-07;14:00:00;258.67;G;506;G
2025-04-07;15:00:00;146.18;G;78;G
2025-04-07;16:00:00;106.05;G;0;G
2025-04-07;17:00:00;100.25;G;1424;G
2025-04-07;18:00:00;31.09;G;1314;G
2025-04-07;19:00:00;0.28;G;0;G
2025-04-07;20:00:00;0.00;G;0;G
2025-04-07;21:00:00;0.00;G;0;G
2025-04-07;22:00:00;0.00;G;0;G
2025-04-07;23:00:00;0.00;G;0;G
2025-04-08;00:00:00;0.00;G;0;G
2025-04-08;01:00:00;0.00;G;0;G
2025-04-08;02:00:00;0.00;G;0;G
2025-04-08;03:00:00;0.00;G;0;G
2025-04-08;04:00:00;0.06;G;0;G
2025-04-08;05:00:00;13.27;G;0;G
2025-04-08;06:00:00;119.40;G;3441;G
2025-04-08;07:00:00;266.19;G;3600;G
2025-04-08;08:00:00;410.63;G;3600;G
2025-04-08;09:00:00;534.93;G;3600;G
2025-04-08;10:00:00;627.90;G;3600;G
2025-04-08;11:00:00;675.42;G;3552;G
2025-04-08;12:00:00;697.02;G;3600;G
2025-04-08;13:00:00;656.54;G;3600;G
2025-04-08;14:00:00;548.08;G;3600;G
2025-04-08;15:00:00;346.84;G;2520;G
2025-04-08;16:00:00;143.34;G;77;G
2025-04-08;17:00:00;86.39;G;344;G
2025-04-08;18:00:00;15.44;G;0;G
2025-04-08;19:00:00;0.42;G;0;G
2025-04-08;20:00:00;0.00;G;0;G
2025-04-08;21:00:00;0.00;G;0;G
2025-04-08;22:00:00;0.00;G;0;G
2025-04-08;23:00:00;0.00;G;0;G
2025-04-09;00:00:00;0.00;G;0;G
2025-04-09;01:00:00;0.00;G;0;G
2025-04-09;02:00:00;0.00;G;0;G
2025-04-09;03:00:00;0.00;G;0;G
2025-04-09;04:00:00;0.01;G;0;G
2025-04-09;05:00:00;11.85;G;0;G
2025-04-09;06:00:00;120.65;G;3345;G
2025-04-09;07:00:00;272.67;G;3600;G
2025-04-09;08:00:00;409.49;G;3600;G
2025-04-09;09:00:00;510.58;G;3600;G
2025-04-09;10:00:00;623.09;G;3600;G
2025-04-09;11:00:00;645.24;G;3570;G
2025-04-09;12:00:00;392.99;G;141;G
2025-04-09;13:00:00;397.40;G;1045;G
2025-04-09;14:00:00;374.52;G;1701;G
2025-04-09;15:00:00;283.19;G;998;G
2025-04-09;16:00:00;251.15;G;2791;G
2025-04-09;17:00:00;114.23;G;3299;G
2025-04-09;18:00:00;33.04;G;1185;G
2025-04-09;19:00:00;1.36;G;0;G
2025-04-09;20:00:00;0.00;G;0;G
2025-04-09;21:00:00;0.00;G;0;G
2025-04-09;22:00:00;0.00;G;0;G
2025-04-09;23:00:00;0.00;G;0;G
2025-04-10;00:00:00;0.00;G;0;G
2025-04-10;01:00:00;0.00;G;0;G
2025-04-10;02:00:00;0.00;G;0;G
2025-04-10;03:00:00;0.00;G;0;G
2025-04-10;04:00:00;0.18;G;0;G
2025-04-10;05:00:00;15.93;G;771;G
2025-04-10;06:00:00;58.92;G;0;G
2025-04-10;07:00:00;170.66;G;1050;G
2025-04-10;08:00:00;267.17;G;2226;G
2025-04-10;09:00:00;401.79;G;2927;G
2025-04-10;10:00:00;635.94;G;3600;G
2025-04-10;11:00:00;678.86;G;3600;G
2025-04-10;12:00:00;626.84;G;3600;G
2025-04-10;13:00:00;587.58;G;3600;G
2025-04-10;14:00:00;549.54;G;3600;G
2025-04-10;15:00:00;468.67;G;3600;G
2025-04-10;16:00:00;262.15;G;3600;G
2025-04-10;17:00:00;149.10;G;1865;G
2025-04-10;18:00:00;50.33;G;1062;G
2025-04-10;19:00:00;0.52;G;0;G
2025-04-10;20:00:00;0.00;G;0;G
2025-04-10;21:00:00;0.00;G;0;G
2025-04-10;22:00:00;0.00;G;0;G
2025-04-10;23:00:00;0.00;G;0;G
2025-04-11;00:00:00;0.00;G;0;G
2025-04-11;01:00:00;0.00;G;0;G
2025-04-11;02:00:00;0.00;G;0;G
2025-04-11;03:00:00;0.00;G;0;G
2025-04-11;04:00:00;0.01;G;0;G
2025-04-11;05:00:00;4.88;G;0;G
2025-04-11;06:00:00;18.08;G;0;G
2025-04-11;07:00:00;36.32;G;0;G
2025-04-11;08:00:00;109.50;G;0;G
2025-04-11;09:00:00;209.54;G;73;G
2025-04-11;10:00:00;428.67;G;1583;G
2025-04-11;11:00:00;675.39;G;3424;G
2025-04-11;12:00:00;680.11;G;3600;G
2025-04-11;13:00:00;642.65;G;3596;G
2025-04-11;14:00:00;572.27;G;3600;G
2025-04-11;15:00:00;410.09;G;3600;G
2025-04-11;16:00:00;240.47;G;3540;G
2025-04-11;17:00:00;119.20;G;1528;G
2025-04-11;18:00:00;40.06;G;0;G
2025-04-11;19:00:00;0.32;G;0;G
2025-04-11;20:00:00;0.00;G;0;G
2025-04-11;21:00:00;0.00;G;0;G
2025-04-11;22:00:00;0.00;G;0;G
2025-04-11;23:00:00;0.00;G;0;G
2025-04-12;00:00:00;0.00;G;0;G
2025-04-12;01:00:00;0.00;G;0;G
2025-04-12;02:00:00;0.00;G;0;G
2025-04-12;03:00:00;0.00;G;0;G
2025-04-12;04:00:00;0.26;G;0;G
2025-04-12;05:00:00;3.88;G;0;G
2025-04-12;06:00:00;30.15;G;0;G
2025-04-12;07:00:00;53.73;G;0;G
2025-04-12;08:00:00;90.73;G;0;G
2025-04-12;09:00:00;139.68;G;0;G
2025-04-12;10:00:00;205.77;G;0;G
2025-04-12;11:00:00;224.60;G;0;G
2025-04-12;12:00:00;205.56;G;0;G
2025-04-12;13:00:00;326.29;G;142;G
2025-04-12;14:00:00;547.33;G;3274;G
2025-04-12;15:00:00;399.31;G;3309;G
2025-04-12;16:00:00;333.36;G;3600;G
2025-04-12;17:00:00;184.03;G;3600;G
2025-04-12;18:00:00;50.08;G;2719;G
2025-04-12;19:00:00;1.10;G;0;G
2025-04-12;20:00:00;0.00;G;0;G
2025-04-12;21:00:00;0.00;G;0;G
2025-04-12;22:00:00;0.00;G;0;G
2025-04-12;23:00:00;0.00;G;0;G
2025-04-13;00:00:00;0.00;G;0;G
2025-04-13;01:00:00;0.00;G;0;G
2025-04-13;02:00:00;0.00;G;0;G
2025-04-13;03:00:00;0.00;G;0;G
2025-04-13;04:00:00;0.82;G;0;G
2025-04-13;05:00:00;18.06;G;0;G
2025-04-13;06:00:00;129.50;G;2446;G
2025-04-13;07:00:00;291.21;G;3600;G
2025-04-13;08:00:00;433.85;G;3600;G
2025-04-13;09:00:00;550.29;G;3600;G
2025-04-13;10:00:00;611.55;G;3600;G
2025-04-13;11:00:00;660.63;G;3600;G
2025-04-13;12:00:00;645.23;G;3600;G
2025-04-13;13:00:00;474.32;G;2631;G
2025-04-13;14:00:00;210.50;G;0;G
2025-04-13;15:00:00;152.08;G;0;G
2025-04-13;16:00:00;46.81;G;0;G
2025-04-13;17:00:00;29.10;G;0;G
2025-04-13;18:00:00;23.43;G;0;G
2025-04-13;19:00:00;2.82;G;0;G
2025-04-13;20:00:00;0.00;G;0;G
2025-04-13;21:00:00;0.00;G;0;G
2025-04-13;22:00:00;0.00;G;0;G
2025-04-13;23:00:00;0.00;G;0;G
2025-04-14;00:00:00;0.00;G;0;G
2025-04-14;01:00:00;0.00;G;0;G
2025-04-14;02:00:00;0.00;G;0;G
2025-04-14;03:00:00;0.00;G;0;G
2025-04-14;04:00:00;0.81;G;0;G
2025-04-14;05:00:00;6.65;G;0;G
2025-04-14;06:00:00;65.60;G;158;G
2025-04-14;07:00:00;139.26;G;378;G
2025-04-14;08:00:00;82.96;G;0;G
2025-04-14;09:00:00;88.26;G;0;G
2025-04-14;10:00:00;210.70;G;53;G
2025-04-14;11:00:00;512.27;G;1842;G
2025-04-14;12:00:00;131.87;G;0;G
2025-04-14;13:00:00;233.62;G;75;G
2025-04-14;14:00:00;431.83;G;2114;G
2025-04-14;15:00:00;360.53;G;2427;G
2025-04-14;16:00:00;314.96;G;3494;G
2025-04-14;17:00:00;177.21;G;3600;G
2025-04-14;18:00:00;49.86;G;1948;G
2025-04-14;19:00:00;1.91;G;0;G
2025-04-14;20:00:00;0.00;G;0;G
2025-04-14;21:00:00;0.00;G;0;G
2025-04-14;22:00:00;0.00;G;0;G
2025-04-14;23:00:00;0.00;G;0;G
2025-04-15;00:00:00;0.00;G;0;G
2025-04-15;01:00:00;0.00;G;0;G
2025-04-15;02:00:00;0.00;G;0;G
2025-04-15;03:00:00;0.00;G;0;G
2025-04-15;04:00:00;0.78;G;0;G
2025-04-15;05:00:00;33.64;G;1550;G
2025-04-15;06:00:00;151.86;G;3600;G
2025-04-15;07:00:00;294.39;G;3600;G
2025-04-15;08:00:00;430.55;G;3600;G
2025-04-15;09:00:00;410.93;G;3275;G
2025-04-15;10:00:00;278.83;G;354;G
2025-04-15;11:00:00;359.07;G;142;G
2025-04-15;12:00:00;558.23;G;2436;G
2025-04-15;13:00:00;627.11;G;3600;G
2025-04-15;14:00:00;566.59;G;3600;G
2025-04-15;15:00:00;459.35;G;3600;G
2025-04-15;16:00:00;320.88;G;3600;G
2025-04-15;17:00:00;177.05;G;3600;G
2025-04-15;18:00:00;49.63;G;2226;G
2025-04-15;19:00:00;1.24;G;0;G
2025-04-15;20:00:00;0.00;G;0;G
2025-04-15;21:00:00;0.00;G;0;G
2025-04-15;22:00:00;0.00;G;0;G
2025-04-15;23:00:00;0.00;G;0;G
2025-04-16;00:00:00;0.00;G;0;G
2025-04-16;01:00:00;0.00;G;0;G
2025-04-16;02:00:00;0.00;G;0;G
2025-04-16;03:00:00;0.00;G;0;G
2025-04-16;04:00:00;1.37;G;0;G
2025-04-16;05:00:00;13.96;G;0;G
2025-04-16;06:00:00;27.45;G;0;G
2025-04-16;07:00:00;39.99;G;0;G
2025-04-16;08:00:00;180.83;G;274;G
2025-04-16;09:00:00;474.74;G;2865;G
2025-04-16;10:00:00;642.38;G;3547;G
2025-04-16;11:00:00;587.78;G;2539;G
2025-04-16;12:00:00;622.46;G;2783;G
2025-04-16;13:00:00;478.00;G;1584;G
2025-04-16;14:00:00;331.72;G;1287;G
2025-04-16;15:00:00;367.94;G;2870;G
2025-04-16;16:00:00;230.04;G;2143;G
2025-04-16;17:00:00;146.07;G;1664;G
2025-04-16;18:00:00;45.43;G;0;G
2025-04-16;19:00:00;2.31;G;0;G
2025-04-16;20:00:00;0.00;G;0;G
2025-04-16;21:00:00;0.00;G;0;G
2025-04-16;22:00:00;0.00;G;0;G
2025-04-16;23:00:00;0.00;G;0;G
2025-04-17;00:00:00;0.00;G;0;G
2025-04-17;01:00:00;0.00;G;0;G
2025-04-17;02:00:00;0.00;G;0;G
2025-04-17;03:00:00;0.00;G;0;G
2025-04-17;04:00:00;1.29;G;0;G
2025-04-17;05:00:00;21.32;G;0;G
2025-04-17;06:00:00;70.94;G;0;G
2025-04-17;07:00:00;136.84;G;0;G
2025-04-17;08:00:00;204.03;G;10;G
2025-04-17;09:00:00;450.31;G;3037;G
2025-04-17;10:00:00;646.14;G;3600;G
2025-04-17;11:00:00;637.55;G;3590;G
2025-04-17;12:00:00;692.46;G;3600;G
2025-04-17;13:00:00;628.10;G;3600;G
2025-04-17;14:00:00;534.57;G;3506;G
2025-04-17;15:00:00;464.49;G;3600;G
2025-04-17;16:00:00;322.88;G;3600;G
2025-04-17;17:00:00;189.90;G;3557;G
2025-04-17;18:00:00;46.38;G;0;G
2025-04-17;19:00:00;2.15;G;0;G
2025-04-17;20:00:00;0.00;G;0;G
2025-04-17;21:00:00;0.00;G;0;G
2025-04-17;22:00:00;0.00;G;0;G
2025-04-17;23:00:00;0.00;G;0;G
2025-04-18;00:00:00;0.00;G;0;G
2025-04-18;01:00:00;0.00;G;0;G
2025-04-18;02:00:00;0.00;G;0;G
2025-04-18;03:00:00;0.00;G;0;G
2025-04-18;04:00:00;0.87;G;0;G
2025-04-18;05:00:00;12.42;G;0;G
2025-04-18;06:00:00;30.77;G;0;G
2025-04-18;07:00:00;64.23;G;0;G
2025-04-18;08:00:00;109.22;G;0;G
2025-04-18;09:00:00;143.88;G;0;G
2025-04-18;10:00:00;155.88;G;0;G
2025-04-18;11:00:00;433.64;G;871;G
2025-04-18;12:00:00;575.48;G;2774;G
2025-04-18;13:00:00;580.65;G;3299;G
2025-04-18;14:00:00;291.60;G;112;G
2025-04-18;15:00:00;213.13;G;0;G
2025-04-18;16:00:00;176.56;G;0;G
2025-04-18;17:00:00;95.38;G;0;G
2025-04-18;18:00:00;30.91;G;0;G
2025-04-18;19:00:00;2.51;G;0;G
2025-04-18;20:00:00;0.00;G;0;G
2025-04-18;21:00:00;0.00;G;0;G
2025-04-18;22:00:00;0.00;G;0;G
2025-04-18;23:00:00;0.00;G;0;G
2025-04-19;00:00:00;0.00;G;0;G
2025-04-19;01:00:00;0.00;G;0;G
2025-04-19;02:00:00;0.00;G;0;G
2025-04-19;03:00:00;0.00;G;0;G
2025-04-19;04:00:00;0.75;G;0;G
2025-04-19;05:00:00;15.69;G;0;G
2025-04-19;06:00:00;26.26;G;0;G
2025-04-19;07:00:00;47.14;G;0;G
2025-04-19;08:00:00;84.84;G;0;G
2025-04-19;09:00:00;46.69;G;0;G
2025-04-19;10:00:00;77.15;G;0;G
2025-04-19;11:00:00;88.19;G;0;G
2025-04-19;12:00:00;113.56;G;0;G
2025-04-19;13:00:00;132.65;G;0;G
2025-04-19;14:00:00;146.09;G;0;G
2025-04-19;15:00:00;114.36;G;0;G
2025-04-19;16:00:00;92.75;G;0;G
2025-04-19;17:00:00;27.87;G;0;G
2025-04-19;18:00:00;7.79;G;0;G
2025-04-19;19:00:00;0.66;G;0;G
2025-04-19;20:00:00;0.01;G;0;G
2025-04-19;21:00:00;0.00;G;0;G
2025-04-19;22:00:00;0.00;G;0;G
2025-04-19;23:00:00;0.00;G;0;G
2025-04-20;00:00:00;0.00;G;0;G
2025-04-20;01:00:00;0.00;G;0;G
2025-04-20;02:00:00;0.00;G;0;G
2025-04-20;03:00:00;0.00;G;0;G
2025-04-20;04:00:00;0.55;G;0;G
2025-04-20;05:00:00;6.93;G;0;G
2025-04-20;06:00:00;17.27;G;0;G
2025-04-20;07:00:00;49.89;G;0;G
2025-04-20;08:00:00;60.18;G;0;G
2025-04-20;09:00:00;90.48;G;0;G
2025-04-20;10:00:00;101.62;G;0;G
2025-04-20;11:00:00;169.48;G;0;G
2025-04-20;12:00:00;271.11;G;0;G
2025-04-20;13:00:00;260.44;G;0;G
2025-04-20;14:00:00;163.13;G;0;G
2025-04-20;15:00:00;289.72;G;1019;G
2025-04-20;16:00:00;243.11;G;1067;G
2025-04-20;17:00:00;88.95;G;93;G
2025-04-20;18:00:00;20.19;G;0;G
2025-04-20;19:00:00;1.61;G;0;G
2025-04-20;20:00:00;0.00;G;0;G
2025-04-20;21:00:00;0.00;G;0;G
2025-04-20;22:00:00;0.00;G;0;G
2025-04-20;23:00:00;0.00;G;0;G
2025-04-21;00:00:00;0.00;G;0;G
2025-04-21;01:00:00;0.00;G;0;G
2025-04-21;02:00:00;0.00;G;0;G
2025-04-21;03:00:00;0.00;G;0;G
2025-04-21;04:00:00;1.71;G;0;G
2025-04-21;05:00:00;27.09;G;0;G
2025-04-21;06:00:00;72.86;G;0;G
2025-04-21;07:00:00;151.94;G;73;G
2025-04-21;08:00:00;178.94;G;60;G
2025-04-21;09:00:00;258.86;G;14;G
2025-04-21;10:00:00;310.13;G;96;G
2025-04-21;11:00:00;323.25;G;600;G
2025-04-21;12:00:00;392.25;G;346;G
2025-04-21;13:00:00;415.22;G;1783;G
2025-04-21;14:00:00;284.27;G;273;G
2025-04-21;15:00:00;96.52;G;0;G
2025-04-21;16:00:00;141.55;G;0;G
2025-04-21;17:00:00;69.44;G;0;G
2025-04-21;18:00:00;22.57;G;0;G
2025-04-21;19:00:00;3.07;G;0;G
2025-04-21;20:00:00;0.00;G;0;G
2025-04-21;21:00:00;0.00;G;0;G
2025-04-21;22:00:00;0.00;G;0;G
2025-04-21;23:00:00;0.00;G;0;G
2025-04-22;00:00:00;0.00;G;0;G
2025-04-22;01:00:00;0.00;G;0;G
2025-04-22;02:00:00;0.00;G;0;G
2025-04-22;03:00:00;0.00;G;0;G
2025-04-22;04:00:00;2.11;G;0;G
2025-04-22;05:00:00;41.45;G;0;G
2025-04-22;06:00:00;85.81;G;14;G
2025-04-22;07:00:00;135.72;G;0;G
2025-04-22;08:00:00;105.13;G;0;G
2025-04-22;09:00:00;106.76;G;0;G
2025-04-22;10:00:00;138.94;G;0;G
2025-04-22;11:00:00;241.22;G;343;G
2025-04-22;12:00:00;280.92;G;0;G
2025-04-22;13:00:00;211.30;G;46;G
2025-04-22;14:00:00;206.16;G;147;G
2025-04-22;15:00:00;117.42;G;0;G
2025-04-22;16:00:00;133.33;G;0;G
2025-04-22;17:00:00;74.81;G;0;G
2025-04-22;18:00:00;16.77;G;0;G
2025-04-22;19:00:00;4.53;G;0;G
2025-04-22;20:00:00;0.02;G;0;G
2025-04-22;21:00:00;0.00;G;0;G
2025-04-22;22:00:00;0.00;G;0;G
2025-04-22;23:00:00;0.00;G;0;G
2025-04-23;00:00:00;0.00;G;0;G
2025-04-23;01:00:00;0.00;G;0;G
2025-04-23;02:00:00;0.00;G;0;G
2025-04-23;03:00:00;0.00;G;0;G
2025-04-23;04:00:00;2.98;G;0;G
2025-04-23;05:00:00;34.75;G;168;G
2025-04-23;06:00:00;107.80;G;111;G
2025-04-23;07:00:00;242.24;G;1911;G
2025-04-23;08:00:00;332.03;G;1601;G
2025-04-23;09:00:00;347.55;G;1218;G
2025-04-23;10:00:00;417.40;G;1545;G
2025-04-23;11:00:00;620.65;G;2745;G
2025-04-23;12:00:00;621.25;G;2625;G
2025-04-23;13:00:00;663.08;G;3208;G
2025-04-23;14:00:00;356.81;G;1283;G
2025-04-23;15:00:00;255.78;G;0;G
2025-04-23;16:00:00;191.02;G;0;G
2025-04-23;17:00:00;134.40;G;0;G
2025-04-23;18:00:00;89.19;G;1660;G
2025-04-23;19:00:00;9.04;G;0;G
2025-04-23;20:00:00;0.00;G;0;G
2025-04-23;21:00:00;0.00;G;0;G
2025-04-23;22:00:00;0.00;G;0;G
2025-04-23;23:00:00;0.00;G;0;G
2025-04-24;00:00:00;0.00;G;0;G
2025-04-24;01:00:00;0.00;G;0;G
2025-04-24;02:00:00;0.00;G;0;G
2025-04-24;03:00:00;0.03;G;0;G
2025-04-24;04:00:00;3.67;G;0;G
2025-04-24;05:00:00;47.29;G;0;G
2025-04-24;06:00:00;141.13;G;958;G
2025-04-24;07:00:00;350.76;G;3600;G
2025-04-24;08:00:00;504.83;G;3600;G
2025-04-24;09:00:00;404.36;G;2455;G
2025-04-24;10:00:00;391.21;G;903;G
2025-04-24;11:00:00;697.68;G;2284;G
2025-04-24;12:00:00;341.18;G;7;G
2025-04-24;13:00:00;304.97;G;0;G
2025-04-24;14:00:00;194.27;G;0;G
2025-04-24;15:00:00;44.06;G;0;G
2025-04-24;16:00:00;99.10;G;0;G
2025-04-24;17:00:00;89.09;G;56;G
2025-04-24;18:00:00;52.60;G;781;G
2025-04-24;19:00:00;4.17;G;0;G
2025-04-24;20:00:00;0.19;G;0;G
2025-04-24;21:00:00;0.00;G;0;G
2025-04-24;22:00:00;0.00;G;0;G
2025-04-24;23:00:00;0.00;G;0;G
2025-04-25;00:00:00;0.00;G;0;G
2025-04-25;01:00:00;0.00;G;0;G
2025-04-25;02:00:00;0.00;G;0;G
2025-04-25;03:00:00;0.00;G;0;G
2025-04-25;04:00:00;6.02;G;0;G
2025-04-25;05:00:00;80.94;G;2525;G
2025-04-25;06:00:00;198.58;G;2413;G
2025-04-25;07:00:00;331.58;G;3600;G
2025-04-25;08:00:00;331.72;G;1703;G
2025-04-25;09:00:00;412.86;G;2014;G
2025-04-25;10:00:00;264.92;G;0;G
2025-04-25;11:00:00;304.61;G;0;G
2025-04-25;12:00:00;456.38;G;47;G
2025-04-25;13:00:00;299.62;G;433;G
2025-04-25;14:00:00;359.84;G;1619;G
2025-04-25;15:00:00;122.54;G;225;G
2025-04-25;16:00:00;74.42;G;50;G
2025-04-25;17:00:00;93.38;G;423;G
2025-04-25;18:00:00;41.97;G;0;G
2025-04-25;19:00:00;8.01;G;0;G
2025-04-25;20:00:00;0.02;G;0;G
2025-04-25;21:00:00;0.00;G;0;G
2025-04-25;22:00:00;0.00;G;0;G
2025-04-25;23:00:00;0.00;G;0;G
2025-04-26;00:00:00;0.00;G;0;G
2025-04-26;01:00:00;0.00;G;0;G
2025-04-26;02:00:00;0.00;G;0;G
2025-04-26;03:00:00;0.11;G;0;G
2025-04-26;04:00:00;3.05;G;0;G
2025-04-26;05:00:00;31.10;G;0;G
2025-04-26;06:00:00;133.75;G;614;G
2025-04-26;07:00:00;150.52;G;0;G
2025-04-26;08:00:00;262.52;G;254;G
2025-04-26;09:00:00;444.59;G;2871;G
2025-04-26;10:00:00;496.28;G;1993;G
2025-04-26;11:00:00;538.01;G;1349;G
2025-04-26;12:00:00;478.06;G;799;G
2025-04-26;13:00:00;683.18;G;2938;G
2025-04-26;14:00:00;636.76;G;3600;G
2025-04-26;15:00:00;615.88;G;3600;G
2025-04-26;16:00:00;451.02;G;3215;G
2025-04-26;17:00:00;244.96;G;3584;G
2025-04-26;18:00:00;99.15;G;3600;G
2025-04-26;19:00:00;12.60;G;1052;G
2025-04-26;20:00:00;0.00;G;0;G
2025-04-26;21:00:00;0.00;G;0;G
2025-04-26;22:00:00;0.00;G;0;G
2025-04-26;23:00:00;0.00;G;0;G
2025-04-27;00:00:00;0.00;G;0;G
2025-04-27;01:00:00;0.00;G;0;G
2025-04-27;02:00:00;0.00;G;0;G
2025-04-27;03:00:00;0.07;G;0;G
2025-04-27;04:00:00;7.00;G;96;G
2025-04-27;05:00:00;83.07;G;3476;G
2025-04-27;06:00:00;234.44;G;3600;G
2025-04-27;07:00:00;384.46;G;3600;G
2025-04-27;08:00:00;526.54;G;3600;G
2025-04-27;09:00:00;650.36;G;3600;G
2025-04-27;10:00:00;741.26;G;3600;G
2025-04-27;11:00:00;784.70;G;3600;G
2025-04-27;12:00:00;764.70;G;3600;G
2025-04-27;13:00:00;736.51;G;3600;G
2025-04-27;14:00:00;685.87;G;3600;G
2025-04-27;15:00:00;563.92;G;3600;G
2025-04-27;16:00:00;421.38;G;3600;G
2025-04-27;17:00:00;250.52;G;3600;G
2025-04-27;18:00:00;106.07;G;3600;G
2025-04-27;19:00:00;13.85;G;918;G
2025-04-27;20:00:00;0.00;G;0;G
2025-04-27;21:00:00;0.00;G;0;G
2025-04-27;22:00:00;0.00;G;0;G
2025-04-27;23:00:00;0.00;G;0;G
2025-04-28;00:00:00;0.00;G;0;G
2025-04-28;01:00:00;0.00;G;0;G
2025-04-28;02:00:00;0.00;G;0;G
2025-04-28;03:00:00;0.01;G;0;G
2025-04-28;04:00:00;8.11;G;430;G
2025-04-28;05:00:00;88.25;G;3600;G
2025-04-28;06:00:00;232.78;G;3600;G
2025-04-28;07:00:00;377.00;G;3600;G
2025-04-28;08:00:00;514.64;G;3600;G
2025-04-28;09:00:00;639.38;G;3600;G
2025-04-28;10:00:00;727.56;G;3600;G
2025-04-28;11:00:00;673.47;G;3600;G
2025-04-28;12:00:00;726.35;G;3600;G
2025-04-28;13:00:00;607.99;G;3600;G
2025-04-28;14:00:00;606.96;G;3600;G
2025-04-28;15:00:00;451.11;G;3600;G
2025-04-28;16:00:00;245.45;G;976;G
2025-04-28;17:00:00;217.06;G;3254;G
2025-04-28;18:00:00;108.12;G;3600;G
2025-04-28;19:00:00;10.63;G;94;G
2025-04-28;20:00:00;0.01;G;0;G
2025-04-28;21:00:00;0.00;G;0;G
2025-04-28;22:00:00;0.00;G;0;G
2025-04-28;23:00:00;0.00;G;0;G
2025-04-29;00:00:00;0.00;G;0;G
2025-04-29;01:00:00;0.00;G;0;G
2025-04-29;02:00:00;0.00;G;0;G
